student_id,lms_logins_per_week,assignment_submit_rate,avg_days_late,current_gpa,midterm_score,prior_gpa,credit_load,financial_aid_flag,first_gen_flag,commute_distance_mi,not_retained,major,term
107743,9.9,0.485,2.8,2.56,50.2,2.98,18,0,1,9.2,1,Biology,Fall 2024
107177,3.6,0.711,4.0,2.42,52.4,2.67,15,1,1,29.9,1,History,Fall 2025
114069,6.3,0.653,0.0,2.78,63.8,3.24,12,1,1,1.4,1,Nursing,Fall 2025
101555,3.5,0.496,1.4,2.61,,2.6,15,1,1,1.5,1,Engineering,Fall 2025
113989,7.6,0.815,0.0,3.09,70.1,3.36,12,0,0,1.0,0,Biology,Fall 2025
111856,6.6,0.879,0.6,3.32,78.6,3.32,15,1,0,2.0,0,Biology,Fall 2024
107025,10.0,0.595,8.5,2.72,51.2,2.94,6,1,0,4.9,1,Engineering,Spring 2025
104211,7.2,0.835,0.2,2.84,58.7,3.24,9,1,0,1.0,0,Biology,Fall 2025
102075,8.8,0.587,1.0,2.74,61.5,3.02,15,1,0,5.5,0,CS,Spring 2025
112741,2.9,0.518,2.7,2.06,42.2,2.68,12,1,0,24.6,1,Nursing,Fall 2024
110770,4.9,0.55,0.7,1.98,53.5,,18,0,0,18.4,1,Nursing,Spring 2025
113590,7.6,0.899,3.1,3.66,77.2,3.55,15,1,0,0.1,0,Nursing,Spring 2025
110318,7.4,0.657,7.8,3.0,56.9,3.22,15,0,1,6.8,0,Business Admin,Fall 2025
102855,9.0,0.867,1.4,3.63,68.0,3.38,12,1,1,14.7,0,CS,Fall 2025
103345,12.5,0.742,0.0,3.1,64.4,3.42,15,1,1,3.8,0,History,Fall 2024
100003,4.6,0.592,1.8,2.53,58.1,2.77,12,0,1,1.5,1,Business Admin,Fall 2024
107244,13.1,0.888,7.2,3.18,66.7,3.29,15,0,0,1.6,0,Biology,Spring 2025
107533,8.8,0.952,3.5,3.89,75.5,4.0,12,1,0,1.8,0,History,Fall 2025
109759,11.7,0.692,0.0,2.99,69.0,3.53,15,0,0,12.4,0,Biology,Spring 2025
113332,7.2,0.659,2.1,2.61,56.8,3.07,9,0,0,11.7,0,Nursing,Fall 2024
105915,12.6,0.591,1.2,2.15,35.7,3.01,9,1,0,14.6,0,Biology,Fall 2025
111133,2.5,0.665,0.7,2.38,63.5,2.7,9,0,1,28.5,1,Psychology,Fall 2024
102432,8.3,0.412,5.6,1.94,36.4,2.5,12,1,0,4.1,0,Nursing,Fall 2025
112878,5.1,0.654,2.5,2.07,49.2,2.57,12,1,0,6.2,0,Psychology,Fall 2024
111633,7.6,0.679,1.6,2.6,50.5,2.73,15,0,0,7.3,0,Psych,Fall 2024
111498,12.2,0.735,2.7,2.92,71.3,2.89,18,0,0,9.0,0,Psych,Fall 2025
112558,7.1,0.876,7.9,3.02,79.7,2.92,12,0,0,7.0,1,Psychology,Fall 2025
109604,13.0,0.644,2.3,2.2,57.5,2.19,12,1,0,8.9,0,Engineering,Spring 2025
101038,6.4,0.716,0.7,3.02,65.8,2.65,15,1,0,11.1,0,Engineering,Fall 2024
105980,9.1,0.647,3.3,2.76,51.8,2.48,15,0,0,11.1,0,Psychology,Fall 2024
107835,8.4,0.797,7.5,2.77,52.0,2.56,15,1,0,3.8,0,Biology,Spring 2025
101002,8.7,0.778,0.4,3.04,62.5,2.89,18,1,0,12.1,0,computer science,Fall 2025
108105,11.3,0.843,5.9,3.36,75.3,3.16,12,1,0,3.6,0,Biology,Fall 2024
107755,10.1,0.87,0.8,3.39,70.3,3.32,15,0,1,12.3,0,Biology,Fall 2025
100632,1.8,0.382,2.3,2.19,57.2,2.3,12,1,0,6.8,1,Biology,Fall 2024
107585,10.6,0.572,5.8,2.52,69.6,3.08,12,1,0,20.1,1,CS,Spring 2025
102921,6.2,0.64,6.6,2.91,70.8,2.85,12,0,0,4.9,0,Business,Fall 2024
112940,7.5,0.686,0.6,2.79,67.2,2.86,15,0,1,,0,Computer Science,Fall 2024
112738,7.3,0.73,2.9,2.41,45.7,2.68,15,0,0,3.7,1,Business,Fall 2025
102013,3.1,0.842,2.3,2.87,61.2,3.01,18,0,0,0.2,1,Engineering,Fall 2024
112008,6.6,0.785,1.4,2.0,45.0,3.12,15,0,1,0.4,1,CS,Fall 2024
103227,8.1,0.872,4.3,3.52,69.1,3.23,18,1,0,3.5,0,Business Admin,Spring 2025
112780,5.7,0.81,0.0,2.94,65.4,3.27,18,1,0,2.6,0,Biology,Fall 2024
101447,5.8,0.711,1.0,3.18,58.8,2.95,15,1,0,2.0,0,Nursing,Fall 2024
112259,9.4,0.891,2.6,2.99,61.9,3.34,18,0,1,5.2,0,Engineering,Fall 2024
104518,9.7,0.722,2.1,3.44,,3.46,15,0,1,5.1,1,Engineering,Fall 2025
105048,8.3,0.667,2.1,3.2,80.8,3.07,12,1,0,9.6,0,History,Spring 2025
109401,5.0,0.718,1.0,2.4,58.3,,12,1,1,,1,Computer Science,Spring 2025
113179,12.5,0.915,7.0,3.29,76.2,3.37,12,0,1,2.0,0,Engineering,Fall 2024
111097,11.5,,0.4,2.73,50.3,3.22,12,1,1,17.9,0,Engineering,Spring 2025
101332,10.6,0.85,0.0,2.53,61.9,3.3,18,0,0,11.5,1,Psych,Fall 2024
108959,0.0,0.522,1.1,2.69,66.1,2.61,12,1,0,9.5,1,History,Fall 2024
110050,8.9,0.71,0.0,2.88,72.4,3.22,9,1,0,4.8,0,Nursing,Spring 2025
106981,2.4,0.317,2.7,2.06,41.9,2.21,18,1,1,6.3,1,Psychology,Spring 2025
114898,1.9,0.355,11.1,2.14,54.9,2.66,12,0,0,17.7,1,History,Fall 2025
101953,10.0,0.844,0.0,3.48,77.0,3.58,12,0,1,4.5,0,Nursing,Spring 2025
110382,3.6,0.299,2.4,2.22,46.1,2.27,12,1,0,5.1,1,Biology,Fall 2024
109739,6.0,0.548,5.4,1.85,52.5,2.96,18,1,0,0.7,0,History,Fall 2025
106534,11.7,0.811,1.5,2.6,68.7,2.76,12,1,0,5.8,1,Psych,Fall 2024
103190,5.7,0.591,2.3,2.94,61.5,3.1,9,0,0,13.5,0,History,Fall 2025
107055,5.7,0.744,0.5,2.41,65.3,2.96,9,1,0,1.5,1,Comp Sci,Fall 2025
105743,11.7,0.883,4.3,3.42,66.0,3.45,12,1,1,5.9,1,Comp Sci,Fall 2025
104313,8.8,0.484,0.9,1.98,45.7,2.64,15,0,1,6.8,1,History,Fall 2024
114075,11.5,0.612,16.1,2.59,64.6,2.97,9,0,0,0.6,1,History,Fall 2025
110067,7.8,,0.8,3.11,70.5,3.26,15,1,1,6.7,0,Business,Fall 2024
103595,16.9,0.872,1.4,3.1,61.1,3.33,12,1,1,0.1,0,Psych, fall 2025 
107011,6.5,0.936,2.6,3.59,68.3,4.0,12,1,1,0.7,0,Nursing,Fall 2025
102064,0.0,0.468,5.2,2.94,59.5,2.2,12,0,0,0.4,1,Psychology,Fall 2024
103671,13.2,0.896,0.0,3.01,64.3,3.44,15,0,0,4.0,0,Biology,Spring 2025
102488,3.2,0.72,0.7,2.85,68.0,2.95,9,0,0,2.3,0,Engineering,Spring 2025
106341,9.9,0.544,2.1,2.9,50.7,3.34,12,1,1,0.4,0,Business,Fall 2024
112204,7.1,0.718,0.0,3.02,71.2,3.31,15,0,0,5.6,0,Biology,Fall 2024
101581,5.2,0.445,1.4,2.12,50.7,2.48,12,0,0,11.4,0,BUS,Fall 2025
112658,2.9,0.85,1.1,2.43,53.6,3.22,15,0,1,1.5,1,Biology,Fall 2024
108047,12.8,0.616,0.8,2.71,61.2,2.71,12,1,1,10.6,1,Nursing,Fall 2024
103781,5.5,0.846,2.9,2.52,61.0,3.34,15,0,1,1.1,1,Biology,Spring 2025
110943,8.6,0.769,0.0,2.82,58.7,3.42,12,1,0,5.6,0,Psych,Fall 2024
102898,10.6,0.635,0.9,3.56,,3.33,12,0,0,10.9,0,Business,Spring 2025
104455,9.0,0.741,0.7,2.88,68.2,3.22,12,0,0,8.0,0,Biology,Spring 2025
110461,10.5,0.693,0.2,2.8,62.4,2.93,15,0,1,16.8,0,Engineering,Fall 2024
101027,3.1,0.677,2.1,2.8,53.9,2.7,12,0,0,4.4,0,Biology,Fall 2025
109688,9.6,0.713,4.3,2.74,57.2,3.16,12,0,0,2.5,0,Psych,Fall 2025
104276,8.2,0.611,1.4,3.04,61.2,3.21,18,1,0,8.9,1,Psychology,Fall 2025
104184,5.6,0.725,3.3,2.28,46.0,2.56,15,0,1,5.1,0,Nursing,Spring 2025
113073,7.2,0.229,2.9,1.44,30.7,2.14,15,1,0,,1,Comp Sci,Fall 2024
109014,8.6,,2.2,2.17,48.0,2.58,15,0,1,7.1,1,Biology,Fall 2024
100977,16.2,0.904,1.4,3.28,83.9,3.46,18,0,0,18.2,0,Psychology,Fall 2024
104882,6.8,0.808,0.6,3.46,67.0,3.5,15,1,0,14.4,1,BUS,Spring 2025
109518,7.0,0.656,0.6,2.64,53.6,,15,0,0,10.1,0,History,Fall 2025
100370,10.1,0.538,1.3,2.7,51.0,2.87,12,0,1,2.0,1,Business,Spring 2025
107523,6.5,0.52,1.9,2.33,58.4,2.65,15,1,0,13.9,1,Nursing,Fall 2025
103569,11.4,0.824,12.4,2.9,63.9,2.95,12,1,0,8.0,1,Engineering,Fall 2024
113156,10.2,0.703,1.3,2.79,53.8,2.73,12,1,0,1.6,0,Biology,Fall 2025
106540,4.5,0.561,1.6,2.51,49.9,2.41,18,0,1,3.3,1,Biology,Fall 2024
106457,7.5,0.627,0.9,3.05,65.0,3.44,15,0,1,21.8,0,Engineering,Fall 2024
109807,12.6,0.763,10.3,3.08,74.3,3.53,15,1,0,0.5,0,History,Spring 2025
108861,11.0,0.857,0.0,3.4,64.4,4.0,15,1,0,0.5,0,Engineering,Spring 2025
106281,13.7,0.744,0.0,3.61,80.8,3.65,12,1,0,26.2,0,History,Fall 2025
112054,9.1,0.51,2.5,2.68,53.6,2.42,12,1,1,19.2,0,History,Fall 2024
105651,4.7,0.668,1.4,3.14,67.7,3.08,12,1,0,5.5,0,Biology,Fall 2024
103112,11.6,0.552,1.6,2.79,58.3,3.24,15,0,1,6.2,1,Biology,Fall 2025
107072,11.7,0.864,0.3,2.99,,3.69,12,0,0,2.7,0,Engineering,Fall 2024
110122,9.0,0.644,0.5,2.35,52.4,2.87,18,0,0,7.4,1,History,Fall 2024
100206,4.1,0.811,4.6,3.13,63.8,3.09,12,0,0,55.5,1,Biology,Spring 2025
100502,5.6,0.348,4.7,2.19,31.7,2.44,12,1,1,1.8,0,Nursing,Fall 2025
104852,10.3,0.586,2.3,2.54,45.4,2.83,15,1,1,1.5,1,History,Spring 2025
106147,7.1,,0.0,3.77,74.5,3.66,18,1,0,1.4,0,History,Fall 2025
112107,7.4,0.948,3.6,3.86,82.2,3.68,18,1,0,6.6,0,BUS,Spring 2025
114334,8.9,0.286,6.6,1.75,33.0,1.75,15,1,0,1.2,1,computer science,Fall 2025
107430,7.7,0.895,2.1,3.64,77.4,3.84,15,1,1,11.7,1,Business,Spring 2025
100555,11.9,0.916,1.5,2.47,48.3,2.81,12,0,0,2.5,0,BUS,Fall 2024
106125,13.9,0.608,5.9,3.08,67.2,3.11,12,0,0,2.6,0,History,Fall 2025
111594,3.2,,2.8,2.35,36.0,2.25,15,1,0,1.6,0,Engineering,Fall 2025
103890,6.7,0.598,4.5,2.77,66.0,2.53,12,1,0,10.0,0,Nursing,Fall 2024
105465,1.3,0.478,11.3,2.51,47.2,2.45,9,0,1,1.5,0,Biology,Spring 2025
106408,9.1,0.872,5.7,3.39,74.9,4.0,15,1,0,,0,Engineering,Fall 2025
100987,6.3,0.469,1.9,1.9,44.7,2.39,15,0,0,0.3,1,Business Admin,Spring 2025
106418,7.4,0.869,2.4,2.9,65.3,3.43,12,1,1,1.2,0,Comp Sci,Fall 2024
106160,10.0,0.618,2.6,2.29,64.7,2.52,15,1,1,32.1,1,Computer Science,Fall 2025
105282,9.7,0.592,5.6,2.31,57.7,2.98,15,0,1,9.8,0,Psych,Fall 2025
100625,9.3,0.671,1.0,2.68,52.0,3.02,15,1,0,8.1,1,Biology,Spring 2025
100543,9.9,0.61,3.9,2.4,45.8,2.54,15,1,1,,1,History,Spring 2025
112527,11.4,0.381,0.6,2.7,45.8,2.76,15,0,0,,0,Biology,Spring 2025
113133,10.9,0.648,0.0,3.32,68.3,3.53,12,1,0,30.4,0,History,Fall 2024
101564,6.0,0.85,4.9,2.7,,2.76,12,0,1,8.2,0,Nursing,Fall 2024
113515,4.2,0.943,9.2,4.0,84.0,3.75,15,0,1,9.1,0,History,Fall 2025
105211,11.3,0.884,0.0,3.27,88.7,3.63,15,0,0,1.8,0,Biology,Spring 2025
114235,4.8,0.332,2.5,2.25,45.6,2.36,18,1,0,,1,Biology,Spring 2025
105551,12.0,0.571,2.0,2.51,59.8,2.96,6,1,0,1.1,1,History,Spring 2025
108543,7.9,0.528,5.2,3.08,,2.87,15,0,1,15.8,1,Business,Fall 2024
103070,8.3,0.573,3.9,2.13,62.4,,15,0,0,10.6,0,Computer Science,Spring 2025
113224,6.8,,1.8,2.89,64.8,2.5,12,1,0,0.7,0,History,Spring 2025
111256,14.8,0.829,1.2,3.37,74.1,3.6,12,0,0,12.4,0,Business,Fall 2024
103273,3.7,0.595,5.8,2.59,56.8,2.82,12,1,1,12.0,1,Nursing,Fall 2024
103434,12.4,0.811,1.6,3.72,85.9,3.6,12,0,0,7.0,0,Comp Sci,Spring 2025
110422,3.9,0.543,2.3,2.51,43.0,2.91,15,1,0,6.2,0,Biology,Fall 2024
110524,6.1,0.84,0.2,3.11,67.1,3.33,18,1,1,9.8,0,Comp Sci,Spring 2025
106916,8.6,0.568,0.3,3.72,81.0,2.9,15,1,0,6.1,0,CS,Spring 2025
114043,4.3,0.828,0.9,2.73,63.6,3.17,15,1,1,7.9,1,Business Admin,Fall 2025
113137,8.8,0.709,0.3,3.89,75.5,3.52,15,1,0,5.4,0,Psychology,Spring 2025
107852,13.0,0.904,0.8,3.21,81.6,3.74,15,1,0,7.5,0,Engineering,Fall 2025
108656,9.7,0.825,0.0,3.32,71.6,3.59,15,0,0,8.9,0,Nursing,Fall 2024
108560,5.8,0.77,2.1,2.72,59.2,3.26,15,1,0,17.1,0,Engineering,Fall 2024
108840,10.6,0.826,0.1,3.7,84.1,3.58,15,0,0,4.0,0,Business Admin,Spring 2025
106828,4.5,,5.4,2.21,37.6,2.58,6,0,0,9.7,1,Biology,Fall 2024
105619,6.7,0.83,0.4,3.07,55.6,3.01,9,1,0,13.6,0,Biology,Fall 2024
111910,4.1,0.483,2.4,1.51,42.2,2.32,15,0,1,7.8,1,Psych,Spring 2025
104961,7.7,0.811,0.0,3.16,60.3,3.4,15,1,0,9.4,0,History,Fall 2024
111472,8.2,0.831,0.6,3.58,68.8,3.48,15,1,0,16.5,0,Biology,Fall 2024
101139,15.9,0.902,0.5,2.89,55.7,3.22,12,0,1,4.0,0,History,Fall 2024
101549,5.4,0.612,2.5,2.56,70.4,2.85,15,1,0,6.1,0,Nursing,Spring 2025
101208,7.3,0.648,0.3,2.08,46.2,2.84,15,0,0,6.6,1,Biology,Fall 2025
114514,3.6,0.848,0.7,3.41,73.3,3.44,15,1,0,0.9,0,Comp Sci,Fall 2025
108939,6.4,0.644,1.9,1.96,41.3,2.47,18,1,1,2.4,1,Biology,Spring 2025
105235,1.3,0.749,0.2,2.65,50.7,2.98,12,0,0,4.7,0,Business,Fall 2024
101237,6.5,0.441,0.9,1.88,29.8,2.63,12,1,0,7.7,0,BUS,Fall 2025
106611,11.2,0.81,2.9,2.44,49.7,3.28,12,1,0,4.1,0,Biology,Fall 2024
103040,6.0,0.858,5.1,3.04,79.9,2.92,9,1,0,1.2,0,BUS,Fall 2025
103468,8.5,0.593,1.2,2.35,58.8,2.83,15,0,0,9.2,0,Psych,Fall 2024
110109,4.6,0.768,0.7,2.63,61.6,3.13,18,1,0,6.3,1,Psych,Fall 2024
108780,9.1,0.67,0.1,3.01,61.1,2.98,12,0,0,1.9,0,Biology,Spring 2025
113148,15.2,0.659,1.2,2.93,56.9,3.2,12,1,0,,0,Biology,Fall 2024
103756,6.1,0.795,8.0,3.13,63.6,3.29,15,1,0,10.7,1,Psychology,Fall 2024
111928,8.9,0.866,1.1,3.06,58.4,3.52,9,0,1,11.2,0,Engineering,Fall 2025
111773,7.1,0.736,1.5,2.61,73.2,2.47,15,1,0,2.0,0,Biology,Fall 2024
106465,4.1,0.668,2.4,2.9,61.7,3.01,12,1,1,9.0,1,Psychology,Fall 2024
114798,7.1,0.831,0.5,2.98,76.4,3.31,12,1,1,4.3,0,Psych,Fall 2024
107578,5.2,0.69,2.1,3.4,74.6,3.35,15,1,0,0.9,0,History,Fall 2024
100664,8.6,0.496,0.5,3.34,56.9,2.99,15,1,0,16.5,1,Nursing,Fall 2025
101424,10.7,0.333,22.2,2.34,47.4,2.58,15,0,0,0.5,0,Biology,Fall 2024
110578,9.3,0.498,1.4,3.13,54.7,3.07,12,0,0,2.5,1,Nursing,Fall 2025
106412,15.3,0.688,0.0,2.42,51.0,3.23,9,0,0,15.5,1,Biology,Fall 2025
114855,16.2,0.886,0.0,2.98,71.1,3.97,12,0,0,20.8,1,Psychology,Fall 2024
109675,7.6,0.848,1.8,3.21,74.0,3.29,12,1,0,0.9,0,History,Fall 2025
108432,6.3,0.599,1.0,2.63,55.9,2.66,18,0,1,5.5,0,CS,Fall 2025
110125,4.2,0.411,3.6,2.15,46.5,2.36,18,1,0,3.6,1,Biology, fall 2025 
103802,8.2,0.524,4.1,2.19,57.2,2.8,12,1,0,17.0,0,Biology,Fall 2024
109788,15.6,0.817,0.0,3.19,78.6,3.37,12,1,0,11.3,0,Biology,Fall 2025
106775,4.8,0.911,0.0,4.0,93.8,3.76,15,1,0,6.4,0,Nursing,Fall 2024
104520,16.8,0.641,0.7,2.74,57.4,3.37,6,1,0,4.9,0,Psych,Fall 2025
109267,8.7,0.446,3.4,2.47,53.7,2.75,18,0,1,3.8,1,Business,Spring 2025
114817,7.7,0.834,3.4,3.17,68.1,3.27,9,1,1,0.6,0,Nursing,Fall 2025
108440,4.4,0.644,0.3,2.95,72.9,3.43,15,1,1,2.9,0,Psych,Fall 2025
112547,4.8,0.855,1.4,3.47,72.0,3.62,18,1,0,18.5,0,Engineering,Fall 2025
113850,5.1,0.77,3.2,2.29,67.4,2.85,18,1,0,7.2,0,Nursing,Fall 2024
114739,13.6,0.876,0.9,3.25,78.9,3.66,12,1,1,5.7,0,Engineering,Fall 2025
103536,17.5,0.766,0.0,3.28,65.3,3.1,12,1,0,37.3,0,Nursing,Fall 2024
110154,13.1,0.864,0.0,3.12,75.4,3.53,12,0,0,7.1,0,Engineering,Fall 2024
100332,11.2,0.891,1.1,3.61,,3.54,12,1,1,2.7,1,Psych,Fall 2024
101849,2.3,0.84,2.2,2.53,67.4,3.27,12,1,1,0.1,0,Psychology,Fall 2024
104127,5.4,0.836,0.6,3.23,77.0,3.08,15,1,0,1.2,0,Psych,Fall 2024
113461,6.7,0.161,2.4,1.07,14.2,1.78,9,1,0,4.8,1,Business,Spring 2025
105833,11.9,0.907,0.9,3.41,69.6,3.38,15,1,0,3.6,0,Biology,Fall 2025
108251,5.4,0.848,0.2,3.0,68.8,3.29,12,0,0,15.4,0,Engineering,Spring 2025
104321,8.0,0.659,2.2,3.03,67.2,3.29,15,1,0,11.8,0,computer science,Spring 2025
101507,3.3,0.599,1.0,2.66,53.1,2.66,6,1,0,1.9,0,Nursing,Fall 2025
113490,0.0,0.682,2.9,2.76,56.0,2.78,18,1,0,0.4,0,Nursing,Fall 2024
111494,7.0,,2.2,2.29,37.3,2.72,18,0,1,18.6,1,BUS,Fall 2024
113994,9.6,0.219,2.0,1.83,54.3,2.17,12,1,0,4.0,1,CS,Fall 2025
102690,10.4,0.829,0.7,2.73,81.2,3.03,15,1,1,9.9,0,Computer Science,Spring 2025
107421,7.3,0.746,6.0,2.51,49.0,3.04,12,1,0,5.0,0,BUS,Spring 2025
105159,14.8,0.801,1.3,2.96,68.5,3.82,9,0,0,3.1,0,Psych,Fall 2025
102698,8.9,0.73,0.2,2.15,52.2,2.97,15,0,0,18.6,1,Nursing,Spring 2025
112027,2.4,0.592,6.3,2.01,54.4,2.63,15,1,0,4.4,0,Psychology,Fall 2025
112777,6.8,0.869,1.0,2.99,77.2,3.71,15,1,0,1.5,0,History,Spring 2025
102765,0.8,0.56,2.6,1.66,38.9,2.35,18,1,1,4.2,1,Psych,Fall 2025
103181,5.3,0.611,2.6,2.38,57.6,2.74,15,1,0,1.1,1,History,Fall 2024
114080,6.6,0.716,0.0,3.05,58.4,3.13,18,0,0,21.5,0,Biology,Spring 2025
110468,15.0,,0.0,3.63,88.7,4.0,12,1,0,7.9,0,Engineering,Spring 2025
108554,5.2,0.669,2.2,2.86,48.9,,12,0,1,1.2,0,History,Fall 2024
113439,10.3,0.708,5.7,2.5,65.9,2.59,15,1,0,11.6,0,Biology,Spring 2025
102358,9.5,0.746,0.1,3.04,66.9,2.99,12,0,1,16.8,1,Business Admin,Fall 2024
107301,3.2,0.93,1.8,3.35,74.8,3.43,18,1,0,23.3,0,Psychology,Fall 2024
100442,9.7,0.917,0.0,3.68,78.2,3.34,9,0,1,17.1,0,Psychology,Spring 2025
106267,6.5,0.735,1.2,3.3,71.8,3.72,15,1,1,0.7,0,Comp Sci,Fall 2025
108469,8.4,0.822,2.2,2.97,61.5,3.18,12,0,0,2.7,0,Engineering,Fall 2025
112677,10.7,0.933,0.2,3.56,70.8,3.79,15,0,0,3.8,1,Biology,Spring 2025
104666,10.2,0.577,6.9,2.66,71.8,2.75,15,0,1,13.9,1,Business,Spring 2025
114175,3.1,0.617,0.9,2.74,55.2,2.81,12,1,0,7.9,1,Engineering,Fall 2025
105922,9.0,0.419,1.5,2.02,29.6,2.64,9,0,1,4.9,1,CS,Fall 2025
108068,7.8,0.633,0.6,2.96,61.8,2.95,12,1,0,1.5,0,History,Spring 2025
100653,2.9,,1.3,1.82,44.7,2.28,15,1,0,1.2,1,Business,Spring 2025
106242,1.3,0.735,4.8,3.17,59.9,2.65,15,1,0,5.4,1,CS,Fall 2025
104687,7.9,0.495,3.6,2.31,56.2,2.51,15,1,0,3.6,0,BUS,Fall 2025
113911,6.0,0.585,5.5,2.76,,3.13,12,1,0,7.3,0,Nursing,Spring 2025
110579,9.2,0.786,0.0,3.37,82.6,3.44,15,0,0,0.6,0,Biology,Fall 2024
113177,7.1,0.227,5.0,2.61,35.7,2.72,15,0,0,4.7,1,Nursing,Fall 2024
110323,3.3,0.28,1.2,1.99,39.4,2.43,6,1,0,14.6,1,Psych,Spring 2025
114111,6.0,0.732,4.9,3.02,65.1,3.42,9,1,0,21.3,1,Nursing,Fall 2024
114035,3.4,0.769,8.8,2.77,66.3,3.0,12,1,1,10.8,0,History,Fall 2025
105147,13.7,0.853,3.2,3.52,76.5,3.55,12,1,0,,0,computer science,Fall 2025
109927,5.0,0.119,6.7,2.2,30.8,2.66,12,0,0,20.3,1,CS,Fall 2024
104778,11.8,0.362,0.9,2.38,52.7,2.65,12,1,0,4.3,0,Biology,Fall 2024
108072,10.0,0.939,7.2,3.26,84.9,3.82,15,1,0,3.4,0,Engineering,Fall 2025
110187,12.5,0.934,0.0,3.51,82.1,3.96,12,0,0,4.4,0,Nursing,Fall 2025
105225,5.9,0.861,4.7,2.89,66.8,2.89,12,0,0,16.2,1,Business,Spring 2025
103083,4.6,,10.9,1.95,46.8,1.95,9,0,1,10.3,0,History,Fall 2024
111127,5.4,0.869,0.5,2.93,66.3,3.18,15,1,0,35.5,0,Engineering,Spring 2025
109188,8.0,0.9,0.0,3.54,86.4,3.69,15,0,1,2.4,0,CS,Spring 2025
100769,4.3,0.76,0.7,3.27,74.4,3.31,9,0,0,25.9,1,Psychology,Fall 2024
105143,4.3,0.754,1.1,3.03,64.6,3.03,12,0,1,42.8,0,Nursing,Spring 2025
102685,6.4,0.722,3.6,2.13,52.9,2.68,15,1,1,1.8,0,History,Fall 2024
111252,3.8,0.796,0.6,3.12,59.5,3.57,15,1,0,12.3,1,History,Spring 2025
111075,8.7,0.568,4.5,2.86,45.6,3.41,12,1,0,2.5,0,Biology,Spring 2025
113482,10.4,0.488,0.5,2.64,59.6,2.76,6,0,0,8.1,1,BUS,Fall 2025
108602,8.0,0.801,6.3,3.56,67.0,3.58,12,0,0,3.0,0,Psychology,Fall 2025
112449,6.4,0.494,1.5,2.13,50.3,2.44,9,0,0,8.8,1,Comp Sci,Fall 2024
113228,10.6,0.698,2.4,2.94,71.7,2.96,18,1,0,10.9,1,Business Admin,Spring 2025
109526,8.3,0.478,1.7,2.79,67.5,2.59,12,1,0,1.5,0,Biology,Fall 2024
108960,0.0,0.802,0.9,2.99,73.5,2.8,15,1,0,12.3,1,Biology,Spring 2025
103086,13.4,0.887,0.0,3.11,63.0,3.6,15,1,0,0.9,0,History,Spring 2025
103496,10.2,0.558,7.6,2.0,53.2,2.64,15,1,1,5.0,1,Comp Sci,Fall 2024
103986,8.7,0.603,4.9,2.29,41.8,3.05,12,1,0,3.2,0,Engineering,Spring 2025
103165,8.2,0.947,0.0,3.71,100.0,4.0,15,1,1,15.2,0,Business,Fall 2024
109947,10.6,0.887,0.3,2.89,57.1,3.12,15,1,0,4.1,0,Computer Science,Fall 2025
110727,8.6,0.804,7.6,3.65,71.5,3.94,9,1,0,1.0,0,Engineering,Fall 2024
104027,2.5,0.567,2.9,3.02,42.9,2.96,12,1,1,4.4,1,Business Admin,Spring 2025
102747,8.6,0.581,2.5,2.56,72.1,2.91,12,0,0,14.4,1,Nursing,Fall 2025
107676,9.7,0.783,2.8,2.88,67.2,2.89,12,1,0,5.1,0,Business,Fall 2024
109730,12.0,0.865,1.1,3.49,76.8,3.49,15,0,0,16.3,0,History,Fall 2025
112928,10.3,0.649,0.0,3.12,,3.55,12,1,0,1.4,0,Biology,Spring 2025
101714,8.5,0.577,1.0,2.45,57.2,2.84,15,1,0,1.4,0,Biology,Fall 2025
103458,11.4,0.839,0.0,3.05,76.2,3.14,9,0,0,0.1,0,Biology,Spring 2025
100747,10.2,0.855,0.4,3.09,73.3,,12,0,0,3.5,1,Computer Science,Fall 2025
106296,9.7,0.791,0.2,3.69,86.6,3.7,18,1,1,0.2,0,Psychology,Spring 2025
104684,6.3,0.777,0.4,3.08,60.7,2.92,15,1,1,1.8,0,Biology,Spring 2025
101352,9.6,0.763,0.0,3.12,65.9,3.4,6,1,0,13.4,1,Business Admin,Fall 2024
111882,8.1,0.189,2.6,2.55,54.0,2.54,18,0,0,1.1,1,History,Fall 2024
104239,11.4,0.616,3.4,2.75,51.3,2.86,15,0,0,1.6,0,History,Fall 2025
108054,8.2,0.403,14.3,2.65,57.4,2.8,15,1,1,5.5,0,Engineering,Fall 2024
102177,9.2,0.919,0.0,3.79,84.4,3.75,15,0,1,1.6,0,Biology,Spring 2025
113507,9.6,0.847,0.4,3.36,68.6,3.41,12,1,1,0.9,0,Nursing,Fall 2025
113271,8.5,0.55,3.3,2.33,54.6,2.63,9,0,0,31.1,1,Comp Sci,Spring 2025
101838,4.2,0.779,1.0,2.46,72.7,2.95,15,1,1,0.1,0,Nursing,Spring 2025
113237,6.2,0.853,5.0,3.42,73.7,3.08,15,0,1,12.9,0,computer science,Fall 2025
114421,12.1,0.881,5.1,3.07,74.2,3.47,12,1,0,1.8,0,Biology,Fall 2024
110547,8.1,0.546,8.7,2.19,51.3,2.52,15,0,0,16.5,1,Engineering,Spring 2025
110781,5.1,0.479,3.0,2.27,42.8,2.23,18,1,0,34.2,1,Engineering,Fall 2024
103692,7.3,0.546,3.2,2.39,54.1,2.64,9,0,0,5.7,0,Nursing,Fall 2024
